Price,Bedrooms,Locality,Is_premium_subarea,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
350000,2,ejigbo,0,flat,mainland,0,12.765691290604371,275000.0,106066.01717798212,0.7071067811865476
10800000,1,ajah,0,mini flat,island,0,16.195056784687036,365000.0,1204599.6404862693,8.662629183408713
280000,3,ipaja,0,flat,mainland,0,12.54254845357358,400000.0,505377.5952309994,-0.23744622067218882
8000000,9,lekki,1,house,island,0,15.894952224644102,8000000.0,1.0,0.0
450000,2,isolo,0,flat,mainland,1,13.017005083966255,500000.0,143676.22330384783,-0.3480046931235068
550000,0,yaba,0,self contain,mainland,0,13.217675375388819,230000.0,96333.31300434396,3.321800008949866
600000,2,isolo,0,flat,mainland,0,13.304686600863562,500000.0,143676.22330384783,0.6960093862470136
12000000,3,victoria island,1,flat,island,0,16.300417291085605,4500000.0,6915655.485204466,1.0844958971778882
150000,0,ajah,0,self contain,island,0,11.918397239722838,300000.0,157457.91344195599,-0.952635512062052
550000,3,isolo,0,flat,mainland,1,13.217675375388819,800000.0,1032393.6812581456,-0.2421556858962299
3000000,2,ikeja,1,flat,mainland,0,14.914123179965662,1000000.0,1799391.966140632,1.111486567481812
2500000,2,ikorodu,0,flat,mainland,1,14.731801689838349,250000.0,871957.4409978761,2.580401168920675
3000000,4,ikeja,1,duplex,mainland,1,14.914123179965662,3500000.0,1350794.5131020376,-0.3701525251622269
3500000,4,lekki,1,house,island,0,15.068273812173887,3500000.0,8849999.881058574,0.0
1600000,6,alimosho,0,duplex,mainland,1,14.285514812209815,1400000.0,282842.71247461904,0.7071067811865475
2300000,3,lekki,0,flat,island,1,14.648420115681892,2000000.0,1404009.206178628,0.21367381259310053
10000000,10,lekki,1,duplex,island,0,16.118095750958314,7500000.0,3535533.9059327375,0.7071067811865476
5000000,5,surulere,0,duplex,mainland,0,15.424948670398354,2350000.0,1213946.7313958495,2.1829623421391093
400000,3,yaba,0,flat,mainland,0,12.899222326086994,1000000.0,624067.9867957743,-0.9614337102607211
1600000,4,ajah,0,duplex,island,1,14.285514812209815,1500000.0,1119925.9949810226,0.08929161431036747
3200000,3,lekki,1,flat,island,0,14.978661680269907,2000000.0,1404009.206178628,0.8546952503724021
300000,1,alimosho,0,mini flat,mainland,1,12.611541086966115,250000.0,55721.592164378555,0.897318221857339
900000,2,alimosho,0,flat,mainland,1,13.710151153416941,400000.0,121396.33728853069,4.1187404098660485
1800000,4,ojodu,0,duplex,mainland,0,14.403297778421795,1500000.0,793879.3817634488,0.37789115940208484
2500000,4,maryland,0,duplex,mainland,1,14.731801689838349,3400000.0,1698234.3772283024,-0.5299621842945464
2800000,4,ojodu,0,duplex,mainland,0,14.845130332288226,1500000.0,793879.3817634488,1.6375283574090342
2500000,4,ilupeju,0,duplex,mainland,0,14.731801689838349,2500000.0,928782.731664065,0.0
10000000,10,ilupeju,0,duplex,mainland,0,16.118095750958314,10000000.0,1.0,0.0
7000000,3,ilupeju,0,duplex,mainland,0,15.76142084987672,7000000.0,1.0,0.0
800000,2,lekki,0,flat,island,0,13.592368256649284,2000000.0,895390.6211295603,-1.3401971962652082
550000,4,ojodu,0,flat,mainland,0,13.217675375388819,1200000.0,694827.8306787332,-0.9354835418222328
800000,3,yaba,0,flat,mainland,1,13.592368256649284,1000000.0,624067.9867957743,-0.32047790342024035
18000000,4,lekki,1,duplex,island,0,16.705882371415992,3500000.0,4441466.645353092,3.2646873561846292
7000000,6,victoria island,1,duplex,island,0,15.76142084987672,15000000.0,4618802.153517006,-1.7320508075688774
11000000,5,victoria island,1,duplex,island,0,16.213405921671733,7000000.0,5332982.891566327,0.7500492841118374
600000,3,ojodu,1,flat,mainland,1,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
450000,1,maryland,0,mini flat,mainland,0,13.017005083966255,575000.0,530159.2596378094,-0.2357782076378269
8000000,4,lekki,1,duplex,island,0,15.894952224644102,3500000.0,4441466.645353092,1.0131788346779884
2100000,5,ikeja,0,duplex,mainland,0,14.557448378884015,4500000.0,2475331.4711372973,-0.9695671177716307
700000,3,mushin,0,flat,mainland,0,13.45883704259595,500000.0,149303.940559741,1.339549373246274
20000000,5,lekki,1,duplex,island,0,16.811242881518265,5000000.0,15715303.809011258,0.9544836156077938
12000000,9,lekki,1,duplex,island,0,16.300417291085605,12000000.0,1.0,0.0
1300000,3,maryland,0,flat,mainland,0,14.077875591662238,1800000.0,2138121.143516691,-0.2338501733244269
800000,2,ogudu,0,flat,mainland,0,13.592368256649284,1000000.0,417962.0016801585,-0.47851239872529877
1300000,3,ajah,0,duplex,island,0,14.077875591662238,1300000.0,337325.4534399406,0.0
600000,3,odofin,0,flat,mainland,1,13.304686600863562,900000.0,232605.93417828914,-1.289734937587853
3300000,3,ikoyi,1,flat,island,0,15.009433329466965,7500000.0,5588541.634109451,-0.7515377490194328
7000000,5,ikeja,1,duplex,mainland,1,15.76142084987672,4500000.0,2475331.4711372973,1.009965747678782
16000000,3,ikoyi,1,duplex,island,0,16.588099342704055,7000000.0,3901464.926335821,2.306825812849899
8500000,3,ikoyi,1,flat,island,0,15.955576839107596,7500000.0,5588541.634109451,0.17893755929034116
12000000,4,ikoyi,1,house,island,0,16.300417291085605,10000000.0,5370654.423015095,0.3723940962258369
16500000,3,ikoyi,1,flat,island,0,16.61887099947687,7500000.0,5588541.634109451,1.6104380336130704
800000,3,agege,0,flat,mainland,0,13.592368256649284,700000.0,1299167.4257000133,0.07697237324597968
3500000,2,ikoyi,1,flat,island,0,15.068273812173887,4000000.0,6803381.0000145435,-0.07349287067693712
1400000,3,ikeja,0,flat,mainland,0,14.151983508870947,1600000.0,1237311.287693152,-0.16164081099824182
6000000,5,victoria island,1,house,island,0,15.607270193858982,7500000.0,3739270.364274675,-0.4011477785428769
500000,1,odofin,0,mini flat,mainland,0,13.122365377402328,475000.0,305377.6260722034,0.08186585350587867
1400000,4,odofin,0,house,mainland,0,14.151983508870947,1400000.0,1.0,0.0
1500000,3,lekki,1,bungalow,island,0,14.220976332738882,1500000.0,769972.1701835352,0.0
170000,0,alimosho,0,self contain,mainland,0,12.04355959836804,165000.0,9574.27107756338,0.5222329678670935
850000,4,yaba,0,flat,mainland,0,13.652992804936396,1000000.0,1221101.8563534098,-0.12283987549404493
2000000,4,ikeja,0,duplex,mainland,0,14.508658238524095,3500000.0,1350794.5131020376,-1.1104575754866808
650000,3,odofin,0,flat,mainland,0,13.384729180332174,900000.0,232605.93417828914,-1.0747791146565442
240000,2,ikorodu,0,flat,mainland,0,12.388398368982115,250000.0,871957.4409978761,-0.011468449639647445
6000000,5,ikoyi,1,duplex,island,0,15.607270193858982,10000000.0,6255319.575249992,-0.6394557387326036
1700000,3,maryland,0,flat,mainland,1,14.346139397261565,1800000.0,2138121.143516691,-0.04677003466488538
1500000,1,maryland,0,mini flat,mainland,1,14.220976332738882,575000.0,530159.2596378094,1.744758736519919
1000000,1,ikoyi,1,mini flat,island,0,13.815511557963774,2000000.0,2706039.821427526,-0.36954371184104257
1200000,3,ikoyi,1,flat,island,0,13.997832948091215,7500000.0,5588541.634109451,-1.1273066235291493
4000000,4,victoria island,1,house,island,0,15.201805169084134,4500000.0,2010389.6803024698,-0.2487080016869035
150000,0,ejigbo,0,self contain,mainland,0,11.918397239722838,150000.0,1.0,0.0
180000,1,ejigbo,0,mini flat,mainland,0,12.100717685412471,180000.0,1.0,0.0
2300000,3,maryland,0,flat,mainland,0,14.648420115681892,1800000.0,2138121.143516691,0.2338501733244269
1800000,6,gbagada,0,duplex,mainland,1,14.403297778421795,3000000.0,694982.0141557622,-1.7266633892068626
1000000,3,ikoyi,1,flat,island,0,13.815511557963774,7500000.0,5588541.634109451,-1.1630941353872175
2800000,5,ikeja,0,duplex,mainland,1,14.845130332288226,4500000.0,2475331.4711372973,-0.6867767084215718
550000,3,okota,1,flat,mainland,0,13.217675375388819,700000.0,141741.9848015969,-1.058260897150285
4000000,4,lekki,0,house,island,1,15.201805169084134,3500000.0,8849999.881058574,0.05649717590054855
11000000,4,ikoyi,1,house,island,0,16.213405921671733,10000000.0,5370654.423015095,0.18619704811291846
2500000,3,ajah,0,flat,island,1,14.731801689838349,900000.0,345391.2078968643,4.632428282533957
3000000,4,lekki,1,house,island,1,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
3400000,5,ikeja,0,duplex,mainland,1,15.039286283703994,4500000.0,2475331.4711372973,-0.4443849289786641
24000000,3,ikoyi,1,flat,island,0,16.993564429978885,7500000.0,5588541.634109451,2.952469728290629
1300000,2,ikeja,0,flat,mainland,1,14.077875591662238,1000000.0,1799391.966140632,0.1667229851222718
21000000,4,ikoyi,1,flat,island,0,16.860033043306743,14500000.0,5593021.72921687,1.1621624793705432
900000,2,odofin,0,flat,mainland,1,13.710151153416941,650000.0,344063.1433913202,0.7266108120033726
1250000,2,ajah,0,flat,island,0,14.038654909278163,700000.0,204008.4003956448,2.6959674157208946
19000000,4,ikoyi,1,duplex,island,0,16.759949589762293,8000000.0,4311717.945846556,2.551187285011584
1000000,1,ikeja,0,mini flat,mainland,0,13.815511557963774,600000.0,1693250.274244203,0.2362320597754183
600000,3,ajah,0,bungalow,island,0,13.304686600863562,1050000.0,324037.034920393,-1.3887301496588271
700000,1,ikeja,0,mini flat,mainland,1,13.45883704259595,600000.0,1693250.274244203,0.05905801494385458
6000000,3,ikoyi,1,house,island,0,15.607270193858982,6000000.0,4117037.7700477806,0.0
85000000,4,ikeja,0,flat,mainland,0,18.258161826219297,1500000.0,23102178.274475355,3.6143777875809966
1700000,4,ilupeju,0,flat,mainland,0,14.346139397261565,1700000.0,1.0,0.0
180000,1,ipaja,0,mini flat,mainland,0,12.100717685412471,200000.0,61405.005599248,-0.3257063460025958
300000,2,ikosi,0,bungalow,mainland,0,12.611541086966115,575000.0,388908.7296526011,-0.7071067811865476
2300000,3,lekki,1,duplex,island,0,14.648420115681892,2600000.0,954800.4463444415,-0.31420178022390227
850000,2,gbagada,0,flat,mainland,1,13.652992804936396,775000.0,160228.0628912014,0.46808279802350694
8500000,5,ikoyi,1,flat,island,0,15.955576839107596,8500000.0,2466441.4311581235,0.0
5000000,2,ikoyi,1,flat,island,0,15.424948670398354,4000000.0,6803381.0000145435,0.14698574135387424
8000000,5,ikoyi,1,duplex,island,0,15.894952224644102,10000000.0,6255319.575249992,-0.3197278693663018
500000,3,isolo,0,flat,mainland,0,13.122365377402328,800000.0,1032393.6812581456,-0.2905868230754759
800000,1,isolo,0,mini flat,mainland,0,13.592368256649284,375000.0,2425268.81073992,0.17523830682931088
700000,2,yaba,0,duplex,mainland,0,13.45883704259595,900000.0,282842.71247461904,-0.7071067811865475
300000,3,alimosho,0,flat,mainland,1,12.611541086966115,450000.0,184234.50529468272,-0.8141797312076546
13000000,5,ikoyi,1,duplex,island,0,16.380459992348886,10000000.0,6255319.575249992,0.4795918040494527
150000,1,shomolu,0,mini flat,mainland,0,11.918397239722838,350000.0,176717.89236844712,-1.1317473138657117
1700000,2,lekki,1,flat,island,0,14.346139397261565,2000000.0,895390.6211295603,-0.33504929906630204
2200000,5,lekki,1,duplex,island,0,14.603968372873895,5000000.0,15715303.809011258,-0.17817027491345486
400000,2,ogudu,0,flat,mainland,0,12.899222326086994,1000000.0,417962.0016801585,-1.4355371961758963
170000,1,alimosho,0,mini flat,mainland,0,12.04355959836804,250000.0,55721.592164378555,-1.4357091549717425
1000000,4,gbagada,1,flat,mainland,0,13.815511557963774,1600000.0,621261.5464447394,-0.9657768188512362
400000,2,alimosho,0,duplex,mainland,1,12.899222326086994,400000.0,1.0,0.0
450000,4,alimosho,0,duplex,mainland,1,13.017005083966255,700000.0,381881.30791298667,-0.6546536707079772
650000,3,alimosho,0,flat,mainland,1,13.384729180332174,450000.0,184234.50529468272,1.0855729749435394
3500000,5,ikeja,0,duplex,mainland,1,15.068273812173887,4500000.0,2475331.4711372973,-0.40398629907151284
370000,1,shomolu,0,mini flat,mainland,0,12.821260987319457,350000.0,176717.89236844712,0.11317473138657118
350000,1,ilupeju,0,mini flat,mainland,0,12.765691290604371,400000.0,736903.1929564925,-0.0678515176456184
700000,2,ilupeju,0,flat,mainland,0,13.45883704259595,800000.0,1257122.5647712885,-0.07954673856179906
3700000,5,lekki,0,house,island,0,15.123843647884687,5250000.0,2657932.123776522,-0.5831601138849561
5500000,3,ikoyi,1,flat,island,1,15.520258832020865,7500000.0,5588541.634109451,-0.3578751185806823
1400000,2,lekki,0,flat,island,0,14.151983508870947,2000000.0,895390.6211295603,-0.6700985981326041
1200000,2,ajah,0,flat,island,1,13.997832948091215,700000.0,204008.4003956448,2.4508794688371767
1000000,3,ajah,1,flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
3000000,5,gbagada,0,duplex,mainland,1,14.914123179965662,2600000.0,700417.4579382037,0.571087992548711
7000000,7,ikeja,0,duplex,mainland,1,15.76142084987672,4500000.0,1596871.9422671313,1.5655607277128736
700000,3,yaba,0,flat,mainland,1,13.45883704259595,1000000.0,624067.9867957743,-0.48071685513036055
250000,0,surulere,0,self contain,mainland,0,12.429220196836383,200000.0,286495.17828313826,0.1745230069826371
3300000,4,lekki,0,flat,island,0,15.009433329466965,3500000.0,1287490.062882392,-0.1553410047703563
3000000,5,ikeja,0,house,mainland,0,14.914123179965662,5000000.0,3797513.80657281,-0.526660363034984
350000,2,mushin,0,flat,mainland,0,12.765691290604371,450000.0,135092.56086106296,-0.7402332101976052
800000,2,ilupeju,0,flat,mainland,0,13.592368256649284,800000.0,1257122.5647712885,0.0
2530000,4,lekki,1,duplex,island,1,14.743730255960541,3500000.0,4441466.645353092,-0.21839632658614416
3000000,3,ikeja,1,flat,mainland,0,14.914123179965662,1600000.0,1237311.287693152,1.1314856769876929
16000000,5,ikoyi,1,duplex,island,0,16.588099342704055,10000000.0,6255319.575249992,0.9591836080989053
3000000,3,ikoyi,1,flat,island,1,14.914123179965662,7500000.0,5588541.634109451,-0.8052190168065352
750000,3,agege,0,duplex,mainland,0,13.527829818844937,750000.0,1.0,0.0
7000000,2,victoria island,1,flat,island,0,15.76142084987672,3000000.0,1583096.9895844576,2.526692948263358
10000000,5,ikeja,1,duplex,mainland,0,16.118095750958314,4500000.0,2475331.4711372973,2.2219246448933205
1300000,3,ikeja,0,flat,mainland,0,14.077875591662238,1600000.0,1237311.287693152,-0.24246121649736274
1700000,4,ikeja,0,duplex,mainland,0,14.346139397261565,3500000.0,1350794.5131020376,-1.3325490905840167
4000000,3,victoria island,1,duplex,island,0,15.201805169084134,3800000.0,2191097.6908638948,0.09127844953418988
1500000,5,ikeja,0,duplex,mainland,0,14.220976332738882,4500000.0,2475331.4711372973,-1.2119588972145385
500000,1,ojota,0,mini flat,mainland,0,13.122365377402328,350000.0,75828.7544405155,1.978141420187361
2800000,5,ikeja,0,duplex,mainland,0,14.845130332288226,4500000.0,2475331.4711372973,-0.6867767084215718
15000000,10,ikoyi,1,flat,island,0,16.52356082573315,15000000.0,1.0,0.0
1800000,3,ajah,0,flat,island,1,14.403297778421795,900000.0,345391.2078968643,2.605740908925351
2000000,2,victoria island,1,flat,island,1,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
2000000,2,victoria island,1,flat,island,0,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
3500000,4,ojodu,1,flat,mainland,0,15.068273812173887,1200000.0,694827.8306787332,3.310172532601747
550000,2,ogudu,0,flat,mainland,0,13.217675375388819,1000000.0,417962.0016801585,-1.0766528971319222
800000,2,lekki,1,flat,island,0,13.592368256649284,2000000.0,895390.6211295603,-1.3401971962652082
2000000,3,ikeja,1,flat,mainland,0,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
3500000,3,maryland,0,flat,mainland,1,15.068273812173887,1800000.0,2138121.143516691,0.7950905893030514
2500000,3,maryland,0,flat,mainland,1,14.731801689838349,1800000.0,2138121.143516691,0.32739024265419764
1200000,2,odofin,0,flat,mainland,1,13.997832948091215,650000.0,344063.1433913202,1.59854378640742
3000000,4,lekki,0,house,island,1,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
3000000,2,lekki,1,duplex,island,0,14.914123179965662,2050000.0,602376.2469230861,1.5770874181254029
700000,2,yaba,0,flat,mainland,1,13.45883704259595,700000.0,388728.5267957169,0.0
400000,1,yaba,0,mini flat,mainland,1,12.899222326086994,350000.0,197881.37662672115,0.2526766331038764
180000,0,ilupeju,0,self contain,mainland,0,12.100717685412471,175000.0,7071.067811865475,0.7071067811865476
7000000,4,victoria island,1,duplex,island,0,15.76142084987672,5500000.0,29047945.450937405,0.051638764005995944
5000000,5,victoria island,1,duplex,island,0,15.424948670398354,7000000.0,5332982.891566327,-0.3750246420559187
650000,2,ikeja,0,flat,mainland,1,13.384729180332174,1000000.0,1799391.966140632,-0.1945101493093171
1500000,4,lekki,0,duplex,island,0,14.220976332738882,3500000.0,4441466.645353092,-0.45030170430132815
800000,1,ilupeju,0,mini flat,mainland,0,13.592368256649284,400000.0,736903.1929564925,0.5428121411649472
2500000,3,ilupeju,0,flat,mainland,0,14.731801689838349,1500000.0,1041942.1204428492,0.9597462089112754
700000,3,surulere,0,flat,mainland,1,13.45883704259595,950000.0,595690.8266673322,-0.41968079548690834
5000000,4,maryland,0,flat,mainland,0,15.424948670398354,4500000.0,1764369.5757975425,0.2833873395113303
250000,0,ogudu,0,self contain,mainland,0,12.429220196836383,300000.0,70710.67811865476,-0.7071067811865475
1500000,4,ilupeju,0,duplex,mainland,1,14.220976332738882,2500000.0,928782.731664065,-1.076678071101018
1500000,0,surulere,0,self contain,mainland,1,14.220976332738882,200000.0,286495.17828313826,4.537598181548565
1700000,3,gbagada,0,flat,mainland,1,14.346139397261565,1000000.0,395058.6778605653,1.771888681931606
900000,2,gbagada,0,flat,mainland,1,13.710151153416941,775000.0,160228.0628912014,0.7801379967058449
850000,2,ikosi,0,flat,mainland,0,13.652992804936396,650000.0,284013.1899463334,0.7041926469604867
650000,1,ajah,0,mini flat,island,1,13.384729180332174,365000.0,1204599.6404862693,0.2365931305482974
550000,1,ajah,0,mini flat,island,1,13.217675375388819,365000.0,1204599.6404862693,0.15357799702257902
500000,1,gbagada,0,mini flat,mainland,1,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
150000,0,ikorodu,0,self contain,mainland,0,11.918397239722838,150000.0,1.0,0.0
180000,1,ikeja,0,mini flat,mainland,0,12.100717685412471,600000.0,1693250.274244203,-0.2480436627641892
5000000,10,surulere,0,house,mainland,0,15.424948670398354,5000000.0,1.0,0.0
4500000,5,lekki,1,duplex,island,1,15.319588176962746,5000000.0,15715303.809011258,-0.0318161205202598
2500000,3,lekki,0,duplex,island,1,14.731801689838349,2600000.0,954800.4463444415,-0.10473392674130076
2300000,3,lekki,0,duplex,island,0,14.648420115681892,2600000.0,954800.4463444415,-0.31420178022390227
2800000,4,lekki,0,house,island,1,14.845130332288226,3500000.0,8849999.881058574,-0.07909604626076797
1800000,2,lekki,0,flat,island,1,14.403297778421795,2000000.0,895390.6211295603,-0.2233661993775347
19000000,3,lekki,1,flat,island,0,16.759949589762293,2000000.0,1404009.206178628,12.10818271360903
8500000,5,lekki,1,duplex,island,1,15.955576839107596,5000000.0,15715303.809011258,0.22271284364181856
250000,1,mushin,0,mini flat,mainland,0,12.429220196836383,275000.0,35355.33905932738,-0.7071067811865475
750000,2,ikeja,0,flat,mainland,1,13.527829818844937,1000000.0,1799391.966140632,-0.1389358209352265
1500000,3,ogudu,0,duplex,mainland,0,14.220976332738882,1500000.0,1.0,0.0
850000,2,ikeja,0,flat,mainland,1,13.652992804936396,1000000.0,1799391.966140632,-0.0833614925611359
200000,0,surulere,0,self contain,mainland,1,12.206077645517674,200000.0,286495.17828313826,0.0
400000,2,idimu,0,flat,mainland,0,12.899222326086994,350000.0,69498.20141557622,0.7194430788361927
4000000,3,ikoyi,1,duplex,island,1,15.201805169084134,7000000.0,3901464.926335821,-0.7689419376166329
550000,2,ajah,0,duplex,island,0,13.217675375388819,550000.0,1.0,0.0
6000000,5,ikeja,0,duplex,mainland,0,15.607270193858982,4500000.0,2475331.4711372973,0.6059794486072693
1600000,4,ikosi,1,duplex,mainland,0,14.285514812209815,2500000.0,962899.7352352653,-0.9346767550830232
5800000,5,ikeja,0,duplex,mainland,0,15.573368647930426,4500000.0,2475331.4711372973,0.5251821887929666
3700000,3,lekki,1,house,island,0,15.123843647884687,2850000.0,2759038.177819703,0.3080783755851115
2300000,5,gbagada,0,duplex,mainland,1,14.648420115681892,2600000.0,700417.4579382037,-0.4283159944115333
1000000,4,gbagada,0,flat,mainland,1,13.815511557963774,1600000.0,621261.5464447394,-0.9657768188512362
1200000,2,surulere,0,flat,mainland,1,13.997832948091215,725000.0,366236.1254336464,1.2969774607504119
40000000,2,ikoyi,1,flat,island,0,17.50439003707821,4000000.0,6803381.0000145435,5.2914866887394725
550000,1,ogudu,1,mini flat,mainland,0,13.217675375388819,400000.0,133088.8563259934,1.1270665639547142
1900000,5,ikeja,0,duplex,mainland,0,14.45736497045232,4500000.0,2475331.4711372973,-1.0503643775859333
350000,2,surulere,0,flat,mainland,0,12.765691290604371,725000.0,366236.1254336464,-1.023929574276641
400000,3,igando,0,flat,mainland,0,12.899222326086994,425000.0,188727.6658789905,-0.13246600536049466
1300000,3,ogba,0,flat,mainland,0,14.077875591662238,800000.0,896406.6669840576,0.5577825538516352
21000000,3,ikoyi,1,flat,island,0,16.860033043306743,7500000.0,5588541.634109451,2.4156570504196058
7000000,4,ikoyi,1,house,island,1,15.76142084987672,10000000.0,5370654.423015095,-0.5585911443387553
15000000,4,ikoyi,1,house,island,0,16.52356082573315,10000000.0,5370654.423015095,0.9309852405645923
220000,1,ogba,0,mini flat,mainland,0,12.301387370778713,320000.0,158881.39318828142,-0.6294003217953635
550000,1,lekki,0,mini flat,island,0,13.217675375388819,1100000.0,655271.5531639188,-0.8393466759610962
2000000,4,ajah,0,house,island,0,14.508658238524095,1900000.0,17545395.666410863,0.005699500991672779
1800000,4,lekki,1,duplex,island,0,14.403297778421795,3500000.0,4441466.645353092,-0.38275644865612896
2500000,2,lekki,1,bungalow,island,0,14.731801689838349,1500000.0,749999.9999999999,1.3333333333333335
1700000,3,gbagada,0,duplex,mainland,0,14.346139397261565,1600000.0,214887.1112659745,0.4653606231237663
30000000,4,ikoyi,1,house,island,1,17.216707972959764,10000000.0,5370654.423015095,3.7239409622583692
1100000,2,ikoyi,1,bungalow,island,1,13.910821646859095,1300000.0,282842.71247461904,-0.7071067811865475
2750000,2,lekki,1,flat,island,0,14.827111833279051,2000000.0,895390.6211295603,0.8376232476657551
800000,1,victoria island,1,mini flat,island,0,13.592368256649284,2000000.0,1085422.6331204444,-1.1055601416290364
3500000,2,ikeja,1,flat,mainland,0,15.068273812173887,1000000.0,1799391.966140632,1.389358209352265
500000,2,ikeja,0,flat,mainland,1,13.122365377402328,1000000.0,1799391.966140632,-0.277871641870453
450000,2,egba,0,flat,mainland,0,13.017005083966255,350000.0,116707.61186258018,0.8568421408343707
250000,1,egba,0,mini flat,mainland,0,12.429220196836383,200000.0,146401.275039985,0.3415270801865902
20000000,4,ikoyi,1,duplex,island,0,16.811242881518265,8000000.0,4311717.945846556,2.7831134018308195
1500000,4,gbagada,0,flat,mainland,1,14.220976332738882,1600000.0,621261.5464447394,-0.1609628031418727
450000,1,egba,0,mini flat,mainland,0,13.017005083966255,200000.0,146401.275039985,1.707635400932951
1000000,5,ojodu,0,duplex,mainland,0,13.815511557963774,2350000.0,922315.9256278006,-1.4637067001538373
2900000,3,lekki,0,flat,island,0,14.88022163978423,2000000.0,1404009.206178628,0.6410214377793017
250000,2,ikosi,0,flat,mainland,0,12.429220196836383,650000.0,284013.1899463334,-1.4083852939209733
1900000,4,lekki,1,duplex,island,0,14.45736497045232,3500000.0,4441466.645353092,-0.36024136344106256
1600000,3,ogba,1,flat,mainland,0,14.285514812209815,800000.0,896406.6669840576,0.8924520861626164
1100000,2,ogba,1,flat,mainland,0,13.910821646859095,600000.0,163816.95331828375,3.052187150792253
190000,1,idimu,0,mini flat,mainland,0,12.154784614286667,220000.0,41231.056256176606,-0.7276068751089989
850000,3,alimosho,0,flat,mainland,1,13.652992804936396,450000.0,184234.50529468272,2.171145949887079
160000,0,alimosho,0,self contain,mainland,0,11.982935344196433,165000.0,9574.27107756338,-0.5222329678670935
180000,0,alimosho,0,self contain,mainland,1,12.100717685412471,165000.0,9574.27107756338,1.5666989036012806
100000,0,egba,0,self contain,mainland,1,11.51293546492023,100000.0,1.0,0.0
150000,1,ikorodu,0,mini flat,mainland,0,11.918397239722838,160000.0,46262.26722093344,-0.21615888283735152
2000000,4,ajah,0,duplex,island,1,14.508658238524095,1500000.0,1119925.9949810226,0.44645807155183737
3000000,4,surulere,0,duplex,mainland,0,14.914123179965662,2500000.0,1288603.895694872,0.38801683098309897
3500000,4,ikeja,0,duplex,mainland,0,15.068273812173887,3500000.0,1350794.5131020376,0.0
1600000,5,gbagada,0,duplex,mainland,1,14.285514812209815,2600000.0,700417.4579382037,-1.4277199813717776
4000000,3,yaba,0,flat,mainland,0,15.201805169084134,1000000.0,624067.9867957743,4.807168551303605
850000,1,surulere,0,mini flat,mainland,1,13.652992804936396,350000.0,520105.5909145904,0.9613432517054176
200000,0,mushin,0,self contain,mainland,0,12.206077645517674,130000.0,43588.98943540674,1.6059101370939324
400000,3,alimosho,1,flat,mainland,1,12.899222326086994,450000.0,184234.50529468272,-0.27139324373588486
850000,2,shomolu,0,flat,mainland,1,13.652992804936396,500000.0,246132.39769290932,1.4219989049823607
320000,1,shomolu,0,mini flat,mainland,0,12.676079399771027,350000.0,176717.89236844712,-0.16976209707985676
1200000,3,ojota,0,flat,mainland,1,13.997832948091215,800000.0,149747.26182552532,2.6711673731039642
2500000,4,lekki,1,house,island,1,14.731801689838349,3500000.0,8849999.881058574,-0.1129943518010971
3500000,1,victoria island,1,mini flat,island,0,15.068273812173887,2000000.0,1085422.6331204444,1.3819501770362954
10000000,3,apapa,0,flat,mainland,0,16.118095750958314,1500000.0,3358943.2862136867,2.530557760497792
6500000,4,lekki,1,duplex,island,0,15.687312888712007,3500000.0,4441466.645353092,0.6754525564519923
2500000,4,ogba,1,duplex,mainland,0,14.731801689838349,2500000.0,758998.6478040795,0.0
1400000,3,ogba,1,flat,mainland,0,14.151983508870947,800000.0,896406.6669840576,0.6693390646219624
1000000,4,odofin,0,duplex,mainland,0,13.815511557963774,1500000.0,323178.6571610886,-1.5471318693881901
6000000,2,ipaja,0,bungalow,mainland,0,15.607270193858982,3125000.0,4065863.9918226483,0.7071067811865475
300000,2,ejigbo,0,bungalow,mainland,0,12.611541086966115,300000.0,1.0,0.0
1000000,2,ikeja,0,flat,mainland,1,13.815511557963774,1000000.0,1799391.966140632,0.0
1100000,3,odofin,0,duplex,mainland,1,13.910821646859095,1300000.0,425944.3290250164,-0.46954492963387634
800000,2,shomolu,0,bungalow,mainland,0,13.592368256649284,900000.0,141421.35623730952,-0.7071067811865475
220000,2,ipaja,0,flat,mainland,0,12.301387370778713,300000.0,63656.38091708226,-1.2567475380701687
120000,1,ipaja,0,mini flat,mainland,0,11.695255355062795,200000.0,61405.005599248,-1.3028253840103832
490000,4,lekki,0,duplex,island,0,13.102162710901053,3500000.0,4441466.645353092,-0.6777040649734989
1000000,2,shomolu,0,bungalow,mainland,0,13.815511557963774,900000.0,141421.35623730952,0.7071067811865475
650000,2,ojodu,0,flat,mainland,1,13.384729180332174,550000.0,251382.4283490744,0.3978002784710875
4500000,7,ikeja,0,duplex,mainland,1,15.319588176962746,4500000.0,1596871.9422671313,0.0
